StoreNumber,ItemCode,TxnTime,SaleFlag,Quantity,Ignore1,Amount,Ignore3,Ignore4,Ignore5,Ignore6,Ignore7,SegmentCode
108,5200032256,09-05-2013 10:00,Y,1,0,1,150015,28737,1.49,Y,N,1307
108,1500007118,09-05-2013 10:00,Y,2,0,2,30028,25921,2.18,Y,N,526
108,7098201072,09-05-2013 10:00,N,1,0,4.39,30028,69006,4.39,N,N,1817
108,7341013545,09-05-2013 10:00,Y,1,0,3,150015,35190,4.19,Y,N,3204
108,7078400012,09-05-2013 10:00,Y,1,0,1.5,130073,35316,1.99,Y,N,3202
108,3800070432,09-05-2013 10:00,Y,1,0,2.5,150015,889240,4.19,Y,N,129
108,69899780984,09-05-2013 10:00,N,1,0,5.29,150015,905145,5.29,N,N,326
108,1500007001,09-05-2013 10:00,N,1,0,2.19,30028,898340,2.19,N,N,521
108,1300000466,09-05-2013 10:00,Y,1,0,2.5,130073,884853,3.49,Y,N,3450
108,7078433628,09-05-2013 10:00,Y,1,0,0,150015,892664,6.99,Y,N,3439
108,7078433628,09-05-2013 10:00,N,1,0,6.99,150015,892664,6.99,N,N,3439
108,75703751369,09-05-2013 10:00,Y,1,0,7.24,150015,921396,7.99,Y,N,663
108,5150024127,09-05-2013 10:00,N,1,0,6.99,150015,921415,6.99,N,N,3542
108,4667500088,09-05-2013 10:00,Y,1,0,0.6,150015,918416,0.85,Y,N,772
108,4667500089,09-05-2013 10:00,Y,1,0,0.6,150015,918417,0.85,Y,N,772
108,3800071342,09-05-2013 10:00,Y,1,0,1.9,150015,844274,2.69,Y,N,127
108,3800057074,09-05-2013 10:00,Y,1,0,2.5,150015,830820,3.99,Y,N,129
108,5200013462,09-05-2013 10:00,Y,1,0,1,150015,838436,1.49,Y,N,1307
108,5200013461,09-05-2013 10:00,Y,1,0,1,150015,838437,1.49,Y,N,1307
108,3800057077,09-05-2013 10:00,Y,1,0,2.01,150015,830821,3.99,Y,N,129
108,84399205430,09-05-2013 10:00,N,1,0,19.99,30028,250412,19.99,N,N,985
108,4667500078,09-05-2013 10:00,Y,1,0,0.6,150015,848230,0.85,Y,N,772
108,7078405642,09-05-2013 10:00,Y,1,0,2.5,150015,851526,2.69,Y,N,446
108,7078405646,09-05-2013 10:00,Y,1,0,2.5,150015,851528,2.69,Y,N,446
108,6343589110,09-05-2013 10:00,Y,2,0,2.66,30028,850074,3.98,Y,N,668
108,6343589110,09-05-2013 10:00,Y,1,0,1.34,30028,850074,1.99,Y,N,668
108,5200010239,09-05-2013 10:00,Y,1,0,1,150015,896581,1.49,Y,N,1307
108,5200010240,09-05-2013 10:00,Y,1,0,1,150015,896582,1.49,Y,N,1307
108,2570000310,09-05-2013 10:00,N,1,0,4.99,30028,534469,4.99,N,N,504
108,2073511022,09-05-2013 10:00,Y,1,0,3.34,150015,777025,5.49,Y,N,459
108,2363704010,09-05-2013 10:00,Y,2,0,9.58,150015,799291,9.98,Y,N,3404
108,7078423923,09-05-2013 10:00,Y,1,0,1.5,150015,828635,1.79,Y,N,2800
108,7078423925,09-05-2013 10:00,Y,1,0,1.5,150015,828636,1.79,Y,N,2800
108,84105800557,09-05-2013 10:00,Y,1,0,2.79,30028,252630,2.99,Y,N,1010
108,7417031680,09-05-2013 10:00,N,1,0,3.99,150015,233962,3.99,N,N,933
108,3010053962,09-05-2013 10:00,Y,1,0,4.99,150015,444430,5.99,Y,N,3166
108,3000006531,09-05-2013 10:00,N,1,0,4.59,30028,511262,4.59,N,N,129
108,3800040500,09-05-2013 10:00,N,1,0,2.79,150015,11905,2.79,N,N,439
108,3800040260,09-05-2013 10:00,Y,1,0,2.5,30028,11906,2.79,Y,N,439
108,3800040290,09-05-2013 10:00,N,1,0,2.79,150015,11922,2.79,N,N,439
108,1312000800,09-05-2013 10:00,Y,1,0,3.29,30028,11690,3.69,Y,N,499
108,7078400620,09-05-2013 10:00,Y,1,0,2.59,150015,34331,3.09,Y,N,762
108,87832600002,09-05-2013 10:00,Y,1,0,0.75,30028,48826,0.79,Y,N,3534
108,87832600005,09-05-2013 10:00,Y,1,0,0.75,30028,48829,0.79,Y,N,3534
108,87832600011,09-05-2013 10:00,Y,1,0,0.75,30028,48832,0.79,Y,N,3534
108,87832600012,09-05-2013 10:00,Y,1,0,0.75,30028,48833,0.79,Y,N,3534
108,7078405682,09-05-2013 10:00,Y,2,0,4,150015,12092,6.98,Y,N,406
108,2073511018,09-05-2013 10:00,Y,1,0,3.33,150015,13355,5.49,Y,N,459
108,7040900409,09-05-2013 10:00,N,1,0,3.79,30028,59284,3.79,N,N,1799
108,2073542095,09-05-2013 10:00,Y,1,0,3.33,150015,13345,5.49,Y,N,459
108,3600011958,09-05-2013 10:00,N,1,0,9.49,30028,26997,9.49,N,N,576
108,3800039134,09-05-2013 10:00,Y,1,0,2.41,150015,24897,4.19,Y,N,129
108,5200032673,09-05-2013 10:00,Y,1,0,1,150015,17203,1.49,Y,N,1307
108,8042,09-05-2013 10:00,Y,0,0.3919,0.66,130073,43918,0.78,Y,N,3418
108,4400088145,09-05-2013 10:00,Y,1,0,3.99,150015,49817,6.49,Y,N,3166
108,7251002412,09-05-2013 10:00,N,1,0,1.99,150015,15002,1.99,N,N,708
108,3800023594,09-05-2013 10:00,Y,1,0,1.9,150015,17134,2.69,Y,N,127
108,7078401682,09-05-2013 10:00,N,1,0,5.79,150015,15459,5.79,N,N,724
108,1200000132,09-05-2013 10:00,Y,1,0,1.89,150015,40023,2.19,Y,N,1244
108,7078445863,09-05-2013 10:00,Y,1,0,2.79,150015,25502,3.19,Y,N,190
108,7078446159,09-05-2013 10:00,N,1,0,1.69,30028,18185,1.69,N,N,107
108,1500007130,09-05-2013 10:00,Y,1,0,1,30028,25747,1.09,Y,N,526
108,1500007131,09-05-2013 10:00,Y,1,0,1,30028,25748,1.09,Y,N,526
108,1500007135,09-05-2013 10:00,Y,2,0,2,30028,25750,2.18,Y,N,526
108,88133400046,09-05-2013 10:00,N,1,0,8.99,30028,28596,8.99,N,N,3439
108,5200032015,09-05-2013 10:00,Y,1,0,1,150015,28621,1.49,Y,N,1307
108,7078427336,09-05-2013 10:00,Y,1,0,2,150015,20332,2.99,Y,N,3471
108,7078442904,09-05-2013 10:00,Y,1,0,0,130073,17972,3.19,Y,N,2727
108,7078442904,09-05-2013 10:00,N,1,0,3.19,130073,17972,3.19,N,N,2727
108,1200050404,09-05-2013 10:01,Y,2,0,10,30029,40088,12.98,Y,N,1214
108,1200037774,09-05-2013 10:01,Y,1,0,7.99,30029,39952,10.99,Y,N,1251
108,1200000053,09-05-2013 10:01,Y,4,0,31.96,30029,40099,43.96,Y,N,1250
108,1200000017,09-05-2013 10:01,Y,3,0,23.97,30029,40072,32.97,Y,N,1250
108,7651500115,09-05-2013 10:02,Y,1,0,3,30030,916117,3.99,Y,N,3149
108,3450019500,09-05-2013 10:02,N,1,0,3.19,130074,15902,3.19,N,N,711
108,7078401618,09-05-2013 10:02,Y,1,0,2,30030,15449,2.69,Y,N,724
108,2700037882,09-05-2013 10:02,Y,1,0,1,30030,16077,2.19,Y,N,71
108,1740011805,09-05-2013 10:02,N,1,0,2.99,30030,22968,2.99,N,N,2725
108,7078402818,09-05-2013 10:02,N,1,0,2.65,130074,49889,2.65,N,N,749
108,7131900012,09-05-2013 10:02,Y,1,0,2.5,130074,52514,2.99,Y,N,3186
108,7078443956,09-05-2013 10:02,N,2,0,1.38,130074,23069,1.38,N,N,92
108,1480000010,09-05-2013 10:02,Y,1,0,2,130074,15169,2.69,Y,N,43
108,3400007610,09-05-2013 10:03,Y,1,0,3,860032,844780,3.99,Y,N,3241
108,7457061007,09-05-2013 10:03,N,2,0,9.58,150016,35697,9.58,N,N,461
108,7457055400,09-05-2013 10:03,N,1,0,4.79,150016,531875,4.79,N,N,461
108,63810256701,09-05-2013 10:03,Y,6,0,7.5,150016,741576,9.54,Y,N,2676
108,1510002624,09-05-2013 10:03,N,1,0,2.79,860032,743688,2.79,N,N,2735
108,7078413100,09-05-2013 10:03,Y,2,0,2,860032,846714,2.18,Y,N,53
108,7078413102,09-05-2013 10:03,Y,1,0,1,860032,846716,1.09,Y,N,53
108,7078404350,09-05-2013 10:03,N,1,0,1.59,150016,12886,1.59,N,N,415
108,7078413084,09-05-2013 10:03,Y,2,0,2,860032,183161,3.18,Y,N,52
108,7027729198,09-05-2013 10:03,N,1,0,3.99,830035,221123,3.99,N,N,731
108,7078413018,09-05-2013 10:03,Y,2,0,2,860032,183041,3.18,Y,N,46
108,4670462090,09-05-2013 10:03,N,1,0,6.79,860032,209400,6.79,N,N,494
108,7078413062,09-05-2013 10:03,Y,1,0,1,860032,508817,1.09,Y,N,49
108,1450001100,09-05-2013 10:03,Y,1,0,1.67,860032,12442,1.79,Y,N,421
108,1450001128,09-05-2013 10:03,Y,1,0,1.67,860032,12444,1.79,Y,N,421
108,4132212021,09-05-2013 10:03,Y,1,0,7.99,150016,9456,8.49,Y,N,3287
108,4132210900,09-05-2013 10:03,Y,1,0,7.99,150016,9458,8.49,Y,N,3287
108,7078400610,09-05-2013 10:03,N,1,0,2.07,150016,34352,2.07,N,N,762
108,7790050308,09-05-2013 10:03,N,1,0,9.99,150016,12963,9.99,N,N,449
108,2100002820,09-05-2013 10:03,Y,1,0,2.99,860032,23215,3.49,Y,N,3525
108,1450001280,09-05-2013 10:03,Y,1,0,1.67,150016,12499,1.79,Y,N,416
108,5100006992,09-05-2013 10:03,N,3,0,13.17,150016,28443,13.17,N,N,3500
108,7203001441,09-05-2013 10:03,Y,2,0,3,860032,38346,3.38,Y,N,3149
108,5410000050,09-05-2013 10:03,Y,1,0,2,860032,16724,3.69,Y,N,3511
108,5210009550,09-05-2013 10:03,N,1,0,1.69,860032,19104,1.69,N,N,82
108,5100002577,09-05-2013 10:03,N,1,0,1.79,860032,16294,1.79,N,N,3468
108,4060034122,09-05-2013 10:03,Y,1,0,2.69,830035,16040,3.69,Y,N,714
108,2500005426,09-05-2013 10:03,N,2,0,7.38,830035,20033,7.38,N,N,701
108,5410000060,09-05-2013 10:03,Y,1,0,2,860032,15480,3.69,Y,N,3510
108,7078425401,09-05-2013 10:03,Y,2,0,4,860032,15226,4.38,Y,N,2716
108,3470048307,09-05-2013 10:03,Y,1,0,2.5,860032,21789,2.99,Y,N,1050
108,71514150349,09-05-2013 10:03,Y,1,0,2.5,860032,49891,3.19,Y,N,748
108,7078402332,09-05-2013 10:03,Y,2,0,1.34,150016,15411,1.5,Y,N,772
108,7078402212,09-05-2013 10:03,Y,1,0,0.66,150016,15412,0.75,Y,N,772
108,7078402388,09-05-2013 10:03,Y,1,0,0.67,150016,15417,0.75,Y,N,772
108,7131900012,09-05-2013 10:03,Y,2,0,5,150016,52514,5.98,Y,N,3186
108,63810258273,09-05-2013 10:03,Y,2,0,2.5,150016,65879,3.18,Y,N,2676
108,7576720069,09-05-2013 10:03,N,1,0,5.79,860032,51224,5.79,N,N,459
108,7078419804,09-05-2013 10:03,Y,2,0,3.58,860032,23492,3.98,Y,N,44
108,7078402213,09-05-2013 10:03,Y,1,0,0.66,150016,15410,0.75,Y,N,772
108,7078402213,09-05-2013 10:03,Y,1,0,0.67,150016,15410,0.75,Y,N,772
108,7167301095,09-05-2013 10:03,Y,1,0,1.99,860032,35326,2.49,Y,N,3192
108,2800021447,09-05-2013 10:03,N,2,0,3.98,150016,22643,3.98,N,N,3214
108,4800121348,09-05-2013 10:03,Y,1,0,3.5,860032,23370,4.99,Y,N,3516
108,6343589100,09-05-2013 10:03,N,2,0,2.98,150016,850080,2.98,N,N,668
108,3700016697,09-05-2013 10:04,N,1,0,8.99,130075,213594,8.99,N,N,596
108,7341001385,09-05-2013 10:04,Y,1,0,3.49,130075,35156,4.49,Y,N,3186
108,2580002910,09-05-2013 10:04,Y,1,0,3.49,810031,12526,3.99,Y,N,483
108,2580001937,09-05-2013 10:04,Y,2,0,5.58,810031,12378,5.98,Y,N,483
108,7078400628,09-05-2013 10:04,Y,1,0,2.49,130075,34329,3.09,Y,N,4478
108,2580002630,09-05-2013 10:04,Y,1,0,3.49,810031,12204,3.99,Y,N,483
108,9099710090,09-05-2013 10:04,N,1,0,2.99,130075,47145,2.99,N,N,3525
108,7299944203,09-05-2013 10:04,Y,2,0,4,130075,16791,4.38,Y,N,3507
108,5410097765,09-05-2013 10:04,Y,1,0,1.5,130075,15468,2.49,Y,N,3449
108,7130000063,09-05-2013 10:04,Y,3,0,3,130075,24328,5.97,Y,N,2736
108,1500004730,09-05-2013 10:04,N,1,0,2.99,810031,27453,2.99,N,N,520
108,7341013554,09-05-2013 10:04,Y,1,0,2.99,130075,35196,3.69,Y,N,3202
108,7078451783,09-05-2013 10:04,Y,1,0,1.25,810031,25983,1.39,Y,N,673
108,4650051367,09-05-2013 10:04,Y,2,0,9.58,810031,25576,9.98,Y,N,538
108,28074700000,09-05-2013 10:04,Y,0,2.5592,8.42,130075,477959,8.42,N,N,3415
108,7047019654,09-05-2013 10:05,N,1,0,5.99,30031,840580,5.99,N,N,783
108,7078446670,09-05-2013 10:05,Y,1,0,3.89,130076,24576,4.59,Y,N,111
108,7078400225,09-05-2013 10:05,N,2,0,4.38,30031,767153,4.38,N,N,3189
108,4127100492,09-05-2013 10:05,N,1,0,4.99,30031,832130,4.99,N,N,707
108,81651201038,09-05-2013 10:05,Y,1,0,2.99,130076,838978,3.99,Y,N,317
108,7078452999,09-05-2013 10:05,N,1,0,2.99,30031,26461,2.99,N,N,504
108,7078452994,09-05-2013 10:05,N,2,0,5.98,30031,26463,5.98,N,N,504
108,2500005573,09-05-2013 10:05,N,2,0,7.98,30031,20004,7.98,N,N,705
108,7078400620,09-05-2013 10:05,Y,1,0,2.59,130076,34331,3.09,Y,N,762
108,7078400626,09-05-2013 10:05,Y,1,0,2.59,30031,34332,3.09,Y,N,760
108,1200010542,09-05-2013 10:05,Y,8,0,15.12,130076,40028,17.52,Y,N,1246
108,1200010542,09-05-2013 10:05,N,2,0,-5.12,130076,40028,4.38,Y,N,1246
108,7078424030,09-05-2013 10:05,Y,10,0,10,130076,16258,14.9,Y,N,2799
108,7403066375,09-05-2013 10:05,N,1,0,7.99,30031,19470,7.99,N,N,721
108,7078402818,09-05-2013 10:05,N,1,0,2.65,30031,49889,2.65,N,N,749
108,7078400500,09-05-2013 10:05,N,2,0,5.38,30031,14896,5.38,N,N,711
108,2570000240,09-05-2013 10:05,N,1,0,2.99,30031,26254,2.99,N,N,511
108,4812127707,09-05-2013 10:05,Y,2,0,7.38,30031,35264,9.38,Y,N,3194
108,4850030139,09-05-2013 10:05,Y,2,0,6,30031,809045,7.58,Y,N,705
108,4116701321,09-05-2013 10:07,N,1,0,8.49,150017,899113,8.49,N,N,1021
108,4800121348,09-05-2013 10:07,Y,2,0,7,150017,23370,9.98,Y,N,3516
108,3700085855,09-05-2013 10:07,Y,1,0,2.19,150017,897350,2.39,Y,N,675
108,2100063874,09-05-2013 10:07,Y,1,0,3.49,150017,544909,3.79,Y,N,723
108,4000043305,09-05-2013 10:07,Y,1,0,3,150017,774292,3.99,Y,N,3241
108,4000043487,09-05-2013 10:07,Y,1,0,3,150017,774293,3.99,Y,N,3241
108,61029032281,09-05-2013 10:07,N,1,0,2.99,150017,836400,2.99,N,N,2102
108,2840002796,09-05-2013 10:07,Y,2,0,2.5,150017,831996,2.98,Y,N,1064
108,3377601780,09-05-2013 10:07,N,1,0,2.99,150017,845364,2.99,N,N,715
108,3680035583,09-05-2013 10:07,Y,1,0,0.88,150017,828855,1.29,Y,N,916
108,7078453052,09-05-2013 10:07,N,1,0,3.99,150017,26466,3.99,N,N,515
108,61029025371,09-05-2013 10:07,N,1,0,3.99,150017,144347,3.99,N,N,2102
108,2068500029,09-05-2013 10:07,Y,1,0,3,130077,258842,3.79,Y,N,1063
108,3680032733,09-05-2013 10:07,Y,1,0,8.79,150017,415483,10.49,Y,N,2597
108,28074700000,09-05-2013 10:07,Y,0,0.851,2.8,150017,477959,2.8,N,N,3415
108,3800040290,09-05-2013 10:07,Y,1,0,2.5,150017,11922,2.79,Y,N,439
108,7078405852,09-05-2013 10:07,Y,2,0,3,150017,12268,3.38,Y,N,466
108,7078400616,09-05-2013 10:07,N,1,0,1.99,150017,34353,1.99,N,N,4478
108,7078400628,09-05-2013 10:07,Y,1,0,2.49,150017,34329,3.09,Y,N,4478
108,7102561554,09-05-2013 10:07,N,1,0,4.19,150017,54600,4.19,N,N,3204
108,4300000120,09-05-2013 10:07,N,2,0,5.58,150017,18169,5.58,N,N,193
108,3700029685,09-05-2013 10:07,Y,1,0,3.29,150017,27523,3.49,Y,N,680
108,3000016976,09-05-2013 10:07,N,2,0,6.98,150017,18341,6.98,N,N,3247
108,7102561716,09-05-2013 10:07,Y,1,0,2.99,150017,35336,3.49,Y,N,3187
108,7078401616,09-05-2013 10:07,Y,2,0,4,150017,15452,5.38,Y,N,724
108,7891317028,09-05-2013 10:07,Y,2,0,5.18,150017,18190,5.38,Y,N,117
108,3732311470,09-05-2013 10:07,Y,2,0,5.58,150017,15184,6.38,Y,N,42
108,4300020655,09-05-2013 10:07,Y,2,0,2.5,150017,17773,2.58,Y,N,142
108,4144900110,09-05-2013 10:07,Y,1,0,2.5,150017,18153,2.99,Y,N,99
108,3940001635,09-05-2013 10:07,Y,1,0,2,150017,16312,2.39,Y,N,2758
108,7460907240,09-05-2013 10:07,Y,1,0,1.5,150017,16570,2.49,Y,N,3449
108,71514172928,09-05-2013 10:07,N,1,0,3.49,150017,49893,3.49,N,N,748
108,3000001200,09-05-2013 10:07,Y,1,0,3.99,130077,18257,4.79,Y,N,215
108,5000033982,09-05-2013 10:07,N,1,0,2.79,150017,15892,2.79,N,N,807
108,3010050656,09-05-2013 10:07,Y,1,0,2.5,130077,41962,3.79,Y,N,3176
108,7078400500,09-05-2013 10:07,N,1,0,2.69,150017,14896,2.69,N,N,711
108,7078442842,09-05-2013 10:07,Y,1,0,1.25,150017,22909,1.59,Y,N,2736
108,1800072314,09-05-2013 10:07,N,1,0,3.69,150017,19880,3.69,N,N,740
108,1800072315,09-05-2013 10:07,N,1,0,3.69,150017,19881,3.69,N,N,740
108,1122506144,09-05-2013 10:07,N,1,0,4.99,150017,69060,4.99,N,N,2187
108,7078428918,09-05-2013 10:07,N,1,0,2.99,150017,23013,2.99,N,N,3511
108,4300020657,09-05-2013 10:07,Y,2,0,2.5,150017,24417,2.58,Y,N,143
108,7078447172,09-05-2013 10:07,Y,1,0,2.99,130077,24380,3.29,Y,N,136
108,7781710930,09-05-2013 10:07,Y,1,0,2.5,150017,35056,3.29,Y,N,1068
108,61029033793,09-05-2013 10:07,N,1,0,3.99,150017,845107,3.99,N,N,2112
108,2840003633,09-05-2013 10:08,Y,1,0,2.5,30032,259609,4.29,Y,N,1070
108,7078400624,09-05-2013 10:08,Y,1,0,2.59,30032,34330,3.09,Y,N,761
108,4400000463,09-05-2013 10:08,Y,1,0,3,30032,49511,4.39,Y,N,3177
108,4167852651,09-05-2013 10:08,Y,1,0,2,30032,54639,2.69,Y,N,3192
108,1600041610,09-05-2013 10:08,N,1,0,3.19,850013,16055,3.19,N,N,2744
108,7349153000,09-05-2013 10:08,Y,1,0,2.5,30032,14944,3.69,Y,N,768
108,7078433210,09-05-2013 10:08,Y,2,0,2.5,30032,15499,2.58,Y,N,162
108,4165345678,09-05-2013 10:08,N,1,0,3.49,30032,31620,3.49,N,N,285
108,3010078458,09-05-2013 10:09,Y,1,0,2.5,130078,911659,3.79,Y,N,3176
108,7078415054,09-05-2013 10:09,Y,1,0,0,150019,28730,3.69,Y,N,1214
108,7756719329,09-05-2013 10:09,Y,1,0,3.5,130078,840392,5.99,Y,N,454
108,1312000258,09-05-2013 10:09,Y,1,0,3.29,130078,12149,3.69,Y,N,499
108,7764430132,09-05-2013 10:09,Y,1,0,0,150019,16162,2.19,Y,N,2798
108,2000027796,09-05-2013 10:09,Y,1,0,0,150019,12246,2.79,Y,N,421
108,3940001734,09-05-2013 10:09,Y,2,0,2,130078,509086,2.98,Y,N,62
108,7684010182,09-05-2013 10:09,Y,1,0,3.5,130078,13198,4.49,Y,N,461
108,7078400628,09-05-2013 10:09,Y,1,0,2.49,150019,34329,3.09,Y,N,4478
108,5210001005,09-05-2013 10:09,Y,1,0,0,150019,25555,1.69,Y,N,95
108,7130000009,09-05-2013 10:09,Y,1,0,1,130078,16066,1.99,Y,N,2734
108,7130000009,09-05-2013 10:09,Y,1,0,0,150019,16066,1.99,Y,N,2734
108,1600042060,09-05-2013 10:09,Y,1,0,2.69,130078,18150,2.79,Y,N,103
108,1600042060,09-05-2013 10:09,Y,1,0,0,150019,18150,2.79,Y,N,103
108,3010028091,09-05-2013 10:09,Y,1,0,2.5,130078,41763,3.79,Y,N,3170
108,1600015972,09-05-2013 10:09,Y,1,0,0,150019,23880,2.19,Y,N,2747
108,7130000075,09-05-2013 10:09,Y,1,0,1,130078,23264,1.99,Y,N,2736
108,4400003394,09-05-2013 10:09,Y,1,0,3.49,150019,916824,3.99,Y,N,3154
108,61126962373,09-05-2013 10:10,N,1,0,2.99,810032,844864,2.99,N,N,1296
108,28076200000,09-05-2013 10:10,Y,0,0.2494,1.12,820017,799962,1.12,N,N,3415
108,7078447260,09-05-2013 10:10,Y,2,0,5,30033,844245,5.98,Y,N,129
108,28847500000,09-05-2013 10:10,Y,0,0.1604,0.4,820017,479553,0.56,Y,N,3418
108,4900005072,09-05-2013 10:10,Y,1,0,1,30033,36299,1.19,Y,N,1307
108,4369505632,09-05-2013 10:10,Y,1,0,2.5,860033,11886,2.59,Y,N,486
108,1300079820,09-05-2013 10:10,N,2,0,4.98,860033,16287,4.98,N,N,3468
108,7078402818,09-05-2013 10:10,N,1,0,2.65,30033,49889,2.65,N,N,749
108,2840002317,09-05-2013 10:10,Y,1,0,3,840022,39237,3.29,Y,N,1048
108,4369505634,09-05-2013 10:10,Y,1,0,2.5,860033,11884,2.59,Y,N,486
108,1200028622,09-05-2013 10:11,Y,1,0,1,130079,843651,1.79,Y,N,1300
108,7078491521,09-05-2013 10:11,N,2,0,5.98,130079,18183,5.98,N,N,106
108,3680029210,09-05-2013 10:11,N,2,0,13.98,130079,24496,13.98,N,N,164
108,3800078711,09-05-2013 10:12,N,1,0,3.99,130080,913904,3.99,N,N,133
108,7103025052,09-05-2013 10:12,N,1,0,1.29,130080,809063,1.29,N,N,719
108,7078428240,09-05-2013 10:12,Y,1,0,2.49,30034,20355,2.79,Y,N,3542
108,4300002925,09-05-2013 10:12,Y,1,0,3.99,130080,28262,4.59,Y,N,3438
108,7078447202,09-05-2013 10:12,Y,1,0,2,30034,24719,2.99,Y,N,133
108,20957100000,09-05-2013 10:12,Y,0,0.8596,3.43,130080,9779,3.43,N,N,3331
108,1122511301,09-05-2013 10:13,N,2,0,1.98,150020,895795,1.98,N,N,676
108,7078400205,09-05-2013 10:13,Y,1,0,1.99,150020,35319,2.49,Y,N,3191
108,4400003116,09-05-2013 10:13,Y,1,0,3.69,150020,912820,3.79,Y,N,3176
108,3663201864,09-05-2013 10:13,N,1,0,1.19,850014,913813,1.19,N,N,778
108,2840019078,09-05-2013 10:13,N,1,0,2,130081,916858,2,N,N,1053
108,3800071342,09-05-2013 10:13,Y,1,0,2,150020,844274,2.69,Y,N,127
108,7078405636,09-05-2013 10:13,Y,1,0,2,150020,841338,2.79,Y,N,441
108,4300004202,09-05-2013 10:13,Y,1,0,2.5,150020,849984,2.99,Y,N,768
108,6343589100,09-05-2013 10:13,N,2,0,2.98,150020,850080,2.98,N,N,668
108,3800059947,09-05-2013 10:13,Y,1,0,3,150020,855051,3.79,Y,N,3179
108,2113150111,09-05-2013 10:13,Y,2,0,4,850014,533234,5.98,Y,N,484
108,3663203221,09-05-2013 10:13,N,2,0,2.38,850014,809101,2.38,N,N,778
108,2500004748,09-05-2013 10:13,Y,1,0,2,150020,836064,2.49,Y,N,701
108,2500004751,09-05-2013 10:13,Y,1,0,2,850014,836065,2.49,Y,N,701
108,7078442042,09-05-2013 10:13,Y,2,0,2,150020,844243,2.18,Y,N,2748
108,1380018807,09-05-2013 10:13,N,1,0,2.99,150020,11814,2.99,N,N,483
108,7265540510,09-05-2013 10:13,Y,1,0,2.5,150020,12784,3.99,Y,N,483
108,2580002025,09-05-2013 10:13,Y,1,0,2.79,150020,12741,2.99,Y,N,483
108,7078400628,09-05-2013 10:13,Y,1,0,2.49,150020,34329,3.09,Y,N,4478
108,7265540539,09-05-2013 10:13,Y,1,0,2,150020,12635,3.29,Y,N,483
108,7078452161,09-05-2013 10:13,Y,2,0,2,150020,25851,2.58,Y,N,668
108,7940015246,09-05-2013 10:13,N,1,0,2.29,150020,66626,2.29,N,N,919
108,5000000926,09-05-2013 10:13,N,1,0,3.79,850014,19502,3.79,N,N,740
108,930000070,09-05-2013 10:13,N,1,0,2.99,150020,16699,2.99,N,N,3511
108,7078447242,09-05-2013 10:13,Y,1,0,2,150020,24693,2.99,Y,N,129
108,75703751244,09-05-2013 10:13,N,1,0,3.99,150020,26759,3.99,N,N,619
108,3680008272,09-05-2013 10:13,Y,1,0,3.99,150020,59383,4.79,Y,N,2522
108,7078401086,09-05-2013 10:13,Y,1,0,2.5,150020,15426,3.49,Y,N,719
108,2840007166,09-05-2013 10:13,N,1,0,3.99,150020,39339,3.99,N,N,1063
108,7078402469,09-05-2013 10:13,Y,2,0,3.34,150020,19567,3.98,Y,N,791
108,5000000468,09-05-2013 10:13,N,1,0,1.39,850014,17660,1.39,N,N,684
108,3010048323,09-05-2013 10:13,Y,1,0,2.5,150020,41929,2.99,Y,N,3155
108,1410008798,09-05-2013 10:13,Y,2,0,2,850014,50377,2.38,Y,N,3167
108,5000057283,09-05-2013 10:13,N,1,0,6.99,850014,27217,6.99,N,N,689
108,7341001365,09-05-2013 10:13,Y,1,0,3.49,20003,54633,4.49,Y,N,3186
108,3800046620,09-05-2013 10:13,Y,2,0,6,150020,41915,7.38,Y,N,3143
108,1122503884,09-05-2013 10:13,Y,1,0,0,150020,16928,1.49,Y,N,695
108,1122503884,09-05-2013 10:13,N,1,0,1.49,150020,16928,1.49,N,N,695
108,3010024866,09-05-2013 10:13,Y,1,0,2.5,150020,41744,2.99,Y,N,3155
108,7078451783,09-05-2013 10:13,Y,2,0,2.5,150020,25983,2.78,Y,N,673
108,5000057458,09-05-2013 10:13,Y,1,0,0.8,850014,25970,0.89,Y,N,684
108,4900000548,09-05-2013 10:13,Y,1,0,4.5,150020,36182,5.49,Y,N,4492
108,3800050038,09-05-2013 10:13,Y,1,0,2,150020,25090,2.69,Y,N,127
108,5000057056,09-05-2013 10:13,Y,1,0,0.8,850014,26657,0.89,Y,N,684
108,4900002890,09-05-2013 10:13,N,3,0,19.47,850014,36457,19.47,N,N,1242
108,4900002890,09-05-2013 10:13,N,1,0,-6.49,850014,36457,6.49,Y,N,1242
108,5000057490,09-05-2013 10:13,Y,1,0,0.8,850014,27799,0.89,Y,N,684
108,7341013543,09-05-2013 10:13,Y,1,0,3,150020,35188,4.19,Y,N,3204
108,3800059952,09-05-2013 10:13,Y,1,0,3,150020,885336,3.79,Y,N,3179
108,20586800000,09-05-2013 10:14,Y,0,2.0095,14.05,20004,602311,21.08,Y,N,3252
108,7078401274,09-05-2013 10:14,Y,1,0,2,150021,20131,2.69,Y,N,723
108,7078402146,09-05-2013 10:14,Y,1,0,1.5,150021,14997,1.79,Y,N,787
108,4800121348,09-05-2013 10:14,N,-1,0,-4.99,470016,23370,-4.99,N,N,3516
108,7078400800,09-05-2013 10:14,N,1,0,2.39,150021,19471,2.39,N,N,747
108,7078426452,09-05-2013 10:14,Y,1,0,0,150021,22952,2.49,Y,N,3
